cont_title,dma,cont_recog_start_time,cont_recog_end_time,show_name,genre,overview
Yellowstone,Chicago,11/26/22 0:30,11/26/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Minneapolis-St. Paul,11/26/22 0:34,11/26/22 0:43,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Grand Junction-Montrose,11/26/22 0:46,11/26/22 0:47,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Milwaukee,11/26/22 0:30,11/26/22 0:43,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Tampa-St. Pete (Sarasota),11/26/22 0:00,11/26/22 0:02,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,,11/26/22 0:00,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/26/22 0:30,11/26/22 0:43,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Albuquerque-Santa Fe,11/26/22 0:38,11/26/22 0:50,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Des Moines-Ames,11/26/22 0:29,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/26/22 0:46,11/26/22 0:59,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,San Antonio,11/26/22 0:25,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
The Five,Harrisburg-Lncstr-Leb-York,11/26/22 0:02,11/26/22 0:16,The Five,News,the five is an american talk show on fox news channel featuring a rotating panel of contributors who discuss current political issues and pop culture the show premiered in july 2011 replacing the glenn beck program and airs on weekdays at 500 pm et with replays at 200 am et    on october 3 2011 after successful ratings and high popularity fox news announced that the five would become the permanent 5pm series as the program was previously announced to last only during the summer    the five is currently the secondmostwatched program in all of cable news in the united states placing only behind the oreilly factor
Yellowstone,New Orleans,11/26/22 0:00,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Sacramnto-Stkton-Modesto,11/26/22 0:04,11/26/22 0:09,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
Yellowstone,Houston,11/26/22 0:00,11/26/22 0:30,Yellowstone,Comedy,Follow the violent world of the Dutton family who controls the largest contiguous ranch in the United States Led by their patriarch John Dutton the family defends their property against constant attack by land developers an Indian reservation and Americas first National Park
